Sub-Category,Total_Sales,Order ID,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Product Name,Total_Discount,Dates,Total_profit
Phones,36.192,US-2016-134761,11/30/2016,Same Day,DB-13210,Dean Braden,Consumer,United States,Hickory,North Carolina,South,TEC-PH-10002890,Technology,AT&T 17929 Lendline Telephone,7.2384,30-11-2016,38.9064
Phones,36.738,CA-2014-151162,9/12/2014,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbus,Ohio,East,TEC-PH-10001870,Technology,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,14.6952,12-5-2014,27.5535
Phones,36.792,CA-2016-149111,4/21/2016,Second Class,BF-11170,Ben Ferrer,Home Office,United States,Raleigh,North Carolina,South,TEC-PH-10003092,Technology,Motorola L804,7.3584,17-4-2016,40.9311
Phones,36.792,CA-2017-115805,7/31/2017,Same Day,KW-16435,Katrina Willman,Consumer,United States,Chicago,Illinois,Central,TEC-PH-10003092,Technology,Motorola L804,7.3584,31-7-2017,40.9311
Phones,36.99,CA-2014-102274,11/26/2014,Standard Class,DH-13075,Dave Hallsten,Corporate,United States,Richmond,Kentucky,South,TEC-PH-10002923,Technology,"Logitech B530 USB Headset - headset - Full size, Binaural",0,21-11-2014,46.9773
Phones,3628.512,CA-2014-120838,3/26/2014,Second Class,PO-18865,Patrick O'Donnell,Consumer,United States,Los Angeles,California,West,TEC-PH-10003484,Technology,Ooma Telo VoIP Home Phone System,120.9504,23-3-2014,3666.309
Phones,3628.512,CA-2014-145254,7/27/2014,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,San Francisco,California,West,TEC-PH-10000441,Technology,VTech DS6151,120.9504,23-7-2014,3688.9872
Phones,3637.76,CA-2016-112277,9/15/2016,Standard Class,SC-20695,Steve Chapman,Corporate,United States,Fort Lauderdale,Florida,South,TEC-PH-10003505,Technology,Geemarc AmpliPOWER60,103.936,9-10-2016,3696.224
Phones,3644.55,CA-2014-141796,6/21/2014,Same Day,JG-15160,James Galang,Consumer,United States,Long Beach,New York,East,TEC-PH-10001578,Technology,Polycom SoundStation2 EX Conference phone,0,21-6-2014,3996.8565
Phones,3645.696,CA-2014-115812,6/14/2014,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Los Angeles,California,West,TEC-PH-10002033,Technology,Konftel 250 Conference phone - Charcoal black,182.2848,6-9-2014,3714.0528
Phones,367.146,CA-2016-143714,5/27/2016,Standard Class,CC-12370,Christopher Conant,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-PH-10004080,Technology,Avaya 5410 Digital phone,48.9528,23-5-2016,342.6696
Phones,367.146,US-2017-166324,4/21/2017,First Class,BE-11455,Brad Eason,Home Office,United States,Cleveland,Ohio,East,TEC-PH-10004080,Technology,Avaya 5410 Digital phone,48.9528,20-4-2017,342.6696
Phones,37.91,CA-2017-117947,8/23/2017,Second Class,NG-18355,Nat Gilpin,Corporate,United States,New York City,New York,East,TEC-PH-10002538,Technology,Grandstream GXP1160 VoIP phone,0,18-8-2017,48.9039
Phones,3714.912,CA-2015-131856,5/17/2015,Standard Class,JG-15160,James Galang,Consumer,United States,Houston,Texas,Central,TEC-PH-10001336,Technology,Digium D40 VoIP phone,123.8304,5-12-2015,3784.5666
Phones,372.6,CA-2014-115791,1/18/2014,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-PH-10004614,Technology,AT&T 841000 Phone,49.68,16-1-2014,341.55
Phones,374.75,CA-2017-104913,11/22/2017,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Long Beach,New York,East,TEC-PH-10000923,Technology,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",0,18-11-2017,411.4755
Phones,375.96,US-2014-155502,1/31/2014,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Alexandria,Virginia,South,TEC-PH-10002103,Technology,Jabra SPEAK 410,0,26-1-2014,428.5944
Phones,3762.808,CA-2015-126557,7/17/2015,Second Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,Central,TEC-PH-10000526,Technology,Vtech CS6719,107.5088,7-12-2015,3816.5624
Phones,3762.808,CA-2017-162075,3/24/2017,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,Houston,Texas,Central,TEC-PH-10001557,Technology,Pyle PMP37LED,107.5088,18-3-2017,3809.8431
Phones,377.928,CA-2015-140144,6/25/2015,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,San Francisco,California,West,TEC-PH-10002726,Technology,netTALK DUO VoIP Telephone Service,25.1952,20-6-2015,425.169
Phones,3779.91,CA-2017-111556,11/22/2017,First Class,CD-11920,Carlos Daly,Consumer,United States,New York City,New York,East,TEC-PH-10001459,Technology,Samsung Galaxy Mega 6.3,0,20-11-2017,4107.5022
Phones,379.68,CA-2015-122210,4/12/2015,Standard Class,WB-21850,William Brown,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-PH-10002807,Technology,Motorla HX550 Universal Bluetooth Headset,37.968,30-11-2015,395.5
Phones,38.272,CA-2016-112382,5/13/2016,Standard Class,MB-18085,Mick Brown,Consumer,United States,Houston,Texas,Central,TEC-PH-10001552,Technology,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,3.8272,5-9-2016,40.1856
Phones,383.36,CA-2015-104052,2/3/2015,First Class,TP-21565,Tracy Poddar,Corporate,United States,Coppell,Texas,Central,TEC-PH-10003215,Technology,Jackery Bar Premium Fast-charging Portable Charger,19.168,3-1-2015,418.102
Phones,383.36,CA-2017-107748,12/12/2017,Second Class,AG-10330,Alex Grayson,Consumer,United States,Stockton,California,West,TEC-PH-10003215,Technology,Jackery Bar Premium Fast-charging Portable Charger,19.168,12-10-2017,418.102
Phones,383.36,CA-2017-130764,10/28/2017,First Class,JO-15145,Jack O'Briant,Corporate,United States,San Francisco,California,West,TEC-PH-10003215,Technology,Jackery Bar Premium Fast-charging Portable Charger,19.168,27-10-2017,418.102
Phones,383.872,CA-2014-131527,7/12/2014,Standard Class,TB-21280,Toby Braunhardt,Consumer,United States,Jacksonville,North Carolina,South,TEC-PH-10001644,Technology,"BlueLounge Milo Smartphone Stand, White/Metallic",19.1936,12-1-2014,393.4688
Phones,383.96,CA-2016-160220,10/26/2016,Standard Class,JS-16030,Joy Smith,Consumer,United States,Trenton,Michigan,Central,TEC-PH-10001557,Technology,Pyle PMP37LED,0,20-10-2016,435.7946
Phones,383.96,CA-2017-129462,6/21/2017,Second Class,JE-15745,Joel Eaton,Consumer,United States,Florence,Kentucky,South,TEC-PH-10001557,Technology,Pyle PMP37LED,0,16-6-2017,435.7946
Phones,3849.75,CA-2015-105627,12/3/2015,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,Central,TEC-PH-10003012,Technology,Nortel Meridian M3904 Professional Digital phone,0,3-8-2015,4073.0355
Phones,386.55,CA-2015-103177,1/6/2015,First Class,EN-13780,Edward Nazzal,Consumer,United States,New York City,New York,East,TEC-PH-10001527,Technology,Plantronics MX500i Earset,0,30-5-2015,390.4155
Phones,386.55,CA-2015-122406,5/8/2015,Second Class,BE-11455,Brad Eason,Home Office,United States,Providence,Rhode Island,East,TEC-PH-10001527,Technology,Plantronics MX500i Earset,0,8-2-2015,390.4155
Phones,386.55,CA-2017-129581,12/18/2017,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,New Bedford,Massachusetts,East,TEC-PH-10001527,Technology,Plantronics MX500i Earset,0,12-11-2017,390.4155
Phones,3884.25,US-2017-141558,3/16/2017,Standard Class,MH-17290,Marc Harrigan,Home Office,United States,Philadelphia,Pennsylvania,East,TEC-PH-10002555,Technology,Nortel Meridian M5316 Digital phone,310.74,3-11-2017,3702.985
Phones,3887.424,US-2015-159982,4/12/2015,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Chicago,Illinois,Central,TEC-PH-10001580,Technology,Logitech Mobile Speakerphone P710e - speaker phone,129.5808,28-11-2015,3944.1156
Phones,39.594,CA-2017-136364,7/17/2017,Second Class,MH-17455,Mark Hamilton,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-PH-10003885,Technology,Cisco SPA508G,15.8376,13-7-2017,32.3351
Phones,39.6,CA-2017-138779,1/15/2017,First Class,RB-19570,Rob Beeghly,Consumer,United States,Jacksonville,North Carolina,South,TEC-PH-10003655,Technology,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,1.584,14-1-2017,40.293
Phones,39.96,CA-2014-118304,4/5/2014,Standard Class,KH-16360,Katherine Hughes,Consumer,United States,Dover,Delaware,East,TEC-PH-10000376,Technology,Square Credit Card Reader,0,29-4-2014,45.1548
Phones,39.99,CA-2016-153353,8/24/2016,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,New York City,New York,East,TEC-PH-10000439,Technology,GE DSL Phone Line Filter,0,18-8-2016,51.5871
Phones,39.99,CA-2017-121888,9/17/2017,Second Class,CL-11890,Carl Ludwig,Consumer,United States,Everett,Massachusetts,East,TEC-PH-10000439,Technology,GE DSL Phone Line Filter,0,15-9-2017,51.5871
Phones,39.992,CA-2017-102379,6/12/2017,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Oakland,California,West,TEC-PH-10001448,Technology,Anker Astro 15000mAh USB Portable Charger,7.9984,12-2-2017,31.9936
Phones,391.608,CA-2015-155068,10/23/2015,Same Day,RA-19285,Ralph Arnett,Consumer,United States,Lakeland,Florida,South,TEC-PH-10004897,Technology,Mediabridge Sport Armband iPhone 5s,11.1888,23-10-2015,378.3213
Phones,3918.04,CA-2015-135489,9/22/2015,Second Class,GW-14605,Giulietta Weimer,Consumer,United States,New York City,New York,East,TEC-PH-10000011,Technology,PureGear Roll-On Screen Protector,0,19-9-2015,4052.3728
Phones,3919.8,CA-2015-155306,4/21/2015,Standard Class,GA-14515,George Ashbrook,Consumer,United States,San Francisco,California,West,TEC-PH-10002310,Technology,Plantronics Calisto P620-M USB Wireless Speakerphone System,156.792,17-4-2015,3988.3965
Phones,3919.8,CA-2016-153318,10/28/2016,First Class,JS-15595,Jill Stevenson,Corporate,United States,Miami,Florida,South,TEC-PH-10000984,Technology,Panasonic KX-TG9471B,156.792,25-10-2016,3998.196
Phones,3945.024,CA-2017-105410,3/22/2017,First Class,ND-18370,Natalie DeCherney,Consumer,United States,San Francisco,California,West,TEC-PH-10000038,Technology,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,131.5008,19-3-2017,3813.5232
Phones,3945.312,CA-2016-132731,11/28/2016,Standard Class,GA-14515,George Ashbrook,Consumer,United States,Dallas,Texas,Central,TEC-PH-10004120,Technology,AT&T 1080 Phone,131.5104,24-11-2016,3994.6284
Phones,395.64,CA-2016-132829,12/26/2016,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Houston,Texas,Central,TEC-PH-10004912,Technology,Cisco SPA112 2 Port Phone Adapter,26.376,23-12-2016,410.4765
Phones,3968.19,CA-2016-101987,6/30/2016,Standard Class,HL-15040,Hunter Lopez,Consumer,United States,Richmond,Indiana,Central,TEC-PH-10001305,Technology,Panasonic KX TS208W Corded phone,0,24-6-2016,4091.6448
Phones,399.8,CA-2015-137106,4/4/2015,Standard Class,SC-20260,Scott Cohen,Corporate,United States,Jacksonville,Florida,South,TEC-PH-10000011,Technology,PureGear Roll-On Screen Protector,15.992,31-3-2015,427.786
Phones,399.8,CA-2016-108210,5/31/2016,Same Day,AT-10735,Annie Thurman,Consumer,United States,Houston,Texas,Central,TEC-PH-10002293,Technology,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,15.992,30-5-2016,407.796
Phones,399.8,US-2017-142188,11/9/2017,Same Day,JF-15415,Jennifer Ferguson,Consumer,United States,Seattle,Washington,West,TEC-PH-10000127,Technology,iOttie XL Car Mount,15.992,9-11-2017,381.809
Phones,399.96,CA-2015-159534,3/23/2015,First Class,DH-13075,Dave Hallsten,Corporate,United States,New York City,New York,East,TEC-PH-10002310,Technology,Panasonic KX T7731-B Digital phone,0,20-3-2015,453.9546
Phones,4.95,CA-2015-130995,6/11/2015,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,New York City,New York,East,TEC-PH-10000347,Technology,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,0,11-1-2015,6.2865
Phones,403.168,CA-2014-156349,5/30/2014,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Los Angeles,California,West,TEC-PH-10000441,Technology,VTech DS6151,40.3168,26-5-2014,423.3264
Phones,403.168,CA-2014-166863,6/24/2014,Standard Class,SC-20020,Sam Craven,Consumer,United States,Plano,Texas,Central,TEC-PH-10000369,Technology,HTC One Mini,40.3168,20-6-2014,423.3264
Phones,403.168,CA-2016-161928,6/29/2016,Second Class,AC-10660,Anna Chung,Consumer,United States,San Francisco,California,West,TEC-PH-10003484,Technology,Ooma Telo VoIP Home Phone System,40.3168,27-6-2016,415.767
Phones,403.168,CA-2017-123001,8/9/2017,Standard Class,AW-10840,Anthony Witt,Consumer,United States,Bakersfield,California,West,TEC-PH-10003484,Technology,Ooma Telo VoIP Home Phone System,40.3168,9-2-2017,415.767
Phones,403.168,US-2015-122910,5/16/2015,Standard Class,LT-16765,Larry Tron,Consumer,United States,Louisville,Colorado,West,TEC-PH-10000441,Technology,VTech DS6151,40.3168,5-12-2015,423.3264
Phones,403.168,US-2017-155425,11/11/2017,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,West,TEC-PH-10002563,Technology,Adtran 1202752G1,40.3168,11-10-2017,418.2868
Phones,404.55,CA-2016-167759,8/3/2016,Second Class,CC-12670,Craig Carreira,Consumer,United States,Bloomington,Indiana,Central,TEC-PH-10003171,Technology,Plantronics Encore H101 Dual Earpieces Headset,0,3-3-2016,442.308
Phones,404.91,CA-2015-154326,2/19/2015,Standard Class,RP-19855,Roy Phan,Corporate,United States,Kenosha,Wisconsin,Central,TEC-PH-10001819,Technology,Innergie mMini Combo Duo USB Travel Charging Kit,0,15-2-2015,469.6956
Phones,406.368,CA-2016-158834,3/16/2016,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,West,TEC-PH-10001254,Technology,Jabra BIZ 2300 Duo QD Duo Corded Headset,40.6368,13-3-2016,421.6068
Phones,407.16,CA-2015-134747,10/17/2015,Second Class,DL-12925,Daniel Lacy,Consumer,United States,Noblesville,Indiana,Central,TEC-PH-10002890,Technology,AT&T 17929 Lendline Telephone,0,10-12-2015,442.4472
Phones,41.22,CA-2017-144848,5/4/2017,First Class,DS-13030,Darrin Sayre,Home Office,United States,New York City,New York,East,TEC-PH-10004006,Technology,Panasonic KX - TS880B Telephone,0,4-4-2017,52.3494
Phones,41.568,US-2016-139087,7/22/2016,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,West,TEC-PH-10000148,Technology,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,4.1568,17-7-2016,36.8916
Phones,4119.8,CA-2016-152471,8/7/2016,Same Day,ZD-21925,Zuschuss Donatelli,Consumer,United States,Jacksonville,Florida,South,TEC-PH-10002824,Technology,Jabra SPEAK 410 Multidevice Speakerphone,164.792,7-8-2016,4171.2975
Phones,4119.8,US-2017-105389,10/28/2017,Second Class,DM-13015,Darrin Martin,Consumer,United States,San Antonio,Texas,Central,TEC-PH-10002824,Technology,Jabra SPEAK 410 Multidevice Speakerphone,164.792,23-10-2017,4171.2975
Phones,412.768,CA-2017-167640,10/3/2017,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,San Francisco,California,West,TEC-PH-10001336,Technology,Digium D40 VoIP phone,41.2768,3-6-2017,435.9862
Phones,4124.75,CA-2017-151981,12/8/2017,Standard Class,GM-14455,Gary Mitchum,Home Office,United States,Concord,New Hampshire,East,TEC-PH-10003601,Technology,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",0,8-6-2017,4372.235
Phones,413.82,CA-2016-142594,6/12/2016,Second Class,EJ-14155,Eva Jacobs,Consumer,United States,Franklin,Massachusetts,East,TEC-PH-10000193,Technology,Jensen SMPS-640 - speaker phone,0,12-1-2016,449.6844
Phones,413.82,US-2017-104437,1/31/2017,Standard Class,TG-21310,Toby Gnade,Consumer,United States,New York City,New York,East,TEC-PH-10000193,Technology,Jensen SMPS-640 - speaker phone,0,27-1-2017,449.6844
Phones,42.95,CA-2015-113145,5/11/2015,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,New York City,New York,East,TEC-PH-10001527,Technology,Plantronics MX500i Earset,0,11-1-2015,44.2385
Phones,421.128,CA-2015-141012,11/6/2015,Second Class,TG-21640,Trudy Glocke,Consumer,United States,Pocatello,Idaho,West,TEC-PH-10004522,Technology,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,28.0752,6-9-2015,429.9015
Phones,4228.95,CA-2016-114489,9/12/2016,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,Central,TEC-PH-10000215,Technology,Plantronics Cordless Phone Headset with In-line Volume - M214C,0,12-5-2016,4332.7515
Phones,424.75,CA-2017-102771,5/4/2017,Standard Class,DO-13435,Denny Ordway,Consumer,United States,New York City,New York,East,TEC-PH-10001536,Technology,Spigen Samsung Galaxy S5 Case Wallet,0,31-3-2017,446.837
Phones,43.6,CA-2016-159212,5/11/2016,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Salem,Virginia,South,TEC-PH-10003988,Technology,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",0,11-1-2016,49.704
Phones,43.6,CA-2016-169194,6/25/2016,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,Dover,Delaware,East,TEC-PH-10003988,Technology,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",0,20-6-2016,49.704
Phones,430.56,CA-2015-102281,10/14/2015,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,East,TEC-PH-10001552,Technology,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,0,10-12-2015,450.6528
Phones,431.712,CA-2017-136623,7/16/2017,Standard Class,TS-21430,Tom Stivers,Corporate,United States,San Diego,California,West,TEC-PH-10000004,Technology,Belkin iPhone and iPad Lightning Cable,14.3904,7-11-2017,437.1084
Phones,431.928,CA-2014-139892,12/9/2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,Central,TEC-PH-10003931,Technology,JBL Micro Wireless Portable Bluetooth Speaker,28.7952,9-8-2014,440.9265
Phones,431.928,CA-2015-139164,6/28/2015,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Long Beach,California,West,TEC-PH-10003931,Technology,JBL Micro Wireless Portable Bluetooth Speaker,28.7952,23-6-2015,440.9265
Phones,431.936,CA-2017-105809,2/23/2017,First Class,HW-14935,Helen Wasserman,Corporate,United States,San Diego,California,West,TEC-PH-10001580,Technology,Logitech Mobile Speakerphone P710e - speaker phone,43.1936,20-2-2017,450.8332
Phones,431.946,US-2016-100720,7/21/2016,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-PH-10001425,Technology,Mophie Juice Pack Helium for iPhone,57.5928,16-7-2016,403.1496
Phones,4319.712,CA-2014-103492,10/15/2014,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Huntsville,Texas,Central,TEC-PH-10001128,Technology,Motorola Droid Maxx,143.9904,10-10-2014,4391.7072
Phones,434.304,CA-2016-111976,12/3/2016,Standard Class,BD-11620,Brian DeCherney,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-PH-10002890,Technology,AT&T 17929 Lendline Telephone,43.4304,3-8-2016,408.9696
Phones,435.168,CA-2014-104738,1/1/2015,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Laredo,Texas,Central,TEC-PH-10002468,Technology,"Plantronics CS 50-USB - headset - Convertible, Monaural",43.5168,30-12-2014,454.2066
Phones,435.168,CA-2015-139164,6/28/2015,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Long Beach,California,West,TEC-PH-10002468,Technology,"Plantronics CS 50-USB - headset - Convertible, Monaural",43.5168,23-6-2015,454.2066
Phones,4351.36,CA-2017-108791,7/31/2017,Standard Class,TM-21490,Tony Molinari,Consumer,United States,Yonkers,New York,East,TEC-PH-10002660,Technology,Nortel Networks T7316 E Nt8 B27,0,27-7-2017,4487.34
Phones,4351.36,CA-2017-133256,6/27/2017,First Class,TH-21550,Tracy Hopkins,Home Office,United States,Detroit,Michigan,Central,TEC-PH-10002660,Technology,Nortel Networks T7316 E Nt8 B27,0,26-6-2017,4487.34
Phones,4364.672,CA-2014-166471,8/13/2014,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Seattle,Washington,West,TEC-PH-10001530,Technology,Cisco Unified IP Phone 7945G VoIP phone,218.2336,8-9-2014,4432.87
Phones,4364.672,CA-2016-126732,6/9/2016,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,West,TEC-PH-10001530,Technology,Cisco Unified IP Phone 7945G VoIP phone,218.2336,9-2-2016,4432.87
Phones,438.336,CA-2014-166471,8/13/2014,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Seattle,Washington,West,TEC-PH-10000038,Technology,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,43.8336,8-9-2014,394.5024
Phones,438.368,CA-2015-143490,12/13/2015,Standard Class,NP-18325,Naresj Patel,Consumer,United States,San Diego,California,West,TEC-PH-10000576,Technology,AT&T 1080 Corded phone,43.8368,12-6-2015,457.5466
Phones,438.368,CA-2017-165904,11/4/2017,Standard Class,HR-14770,Hallie Redmond,Home Office,United States,Jacksonville,Florida,South,TEC-PH-10000576,Technology,AT&T 1080 Corded phone,43.8368,4-7-2017,457.5466
Phones,439,US-2015-142811,7/4/2015,Standard Class,JL-15850,John Lucas,Consumer,United States,Mesa,Arizona,West,TEC-PH-10003095,Technology,Samsung HM1900 Bluetooth Headset,17.56,4-2-2015,471.925
Phones,439.8,US-2015-131359,2/11/2015,Second Class,FA-14230,Frank Atkinson,Corporate,United States,Denver,Colorado,West,TEC-PH-10004531,Technology,OtterBox Commuter Series Case - iPhone 5 & 5s,17.592,30-10-2015,470.586
Phones,4399.84,CA-2015-154956,9/7/2015,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Milwaukee,Wisconsin,Central,TEC-PH-10004165,Technology,Mitel MiVoice 5330e IP Phone,0,7-4-2015,4685.8296
Phones,44.55,CA-2017-164826,4/1/2018,Standard Class,JF-15415,Jennifer Ferguson,Consumer,United States,New York City,New York,East,TEC-PH-10000347,Technology,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,0,28-12-2017,48.5595
Phones,44.95,CA-2014-143840,5/29/2014,Standard Class,EH-14185,Evan Henry,Consumer,United States,Decatur,Alabama,South,TEC-PH-10003171,Technology,Plantronics Encore H101 Dual Earpieces Headset,0,22-5-2014,57.536
Phones,440.706,CA-2017-144862,5/12/2017,Standard Class,EH-14005,Erica Hernandez,Home Office,United States,Philadelphia,Pennsylvania,East,TEC-PH-10000923,Technology,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",25.1832,12-1-2017,450.1497
Phones,440.856,CA-2016-151148,9/13/2016,Same Day,PO-19180,Philisse Overcash,Home Office,United States,Louisville,Colorado,West,TEC-PH-10001870,Technology,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,29.3904,9-12-2016,450.0405
Phones,4409.706,CA-2017-119193,12/24/2017,First Class,SK-19990,Sally Knutson,Consumer,United States,Toledo,Ohio,East,TEC-PH-10003072,Technology,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,251.9832,22-12-2017,4504.1997
Phones,441.504,CA-2016-148208,1/27/2016,Standard Class,BT-11530,Bradley Talbott,Home Office,United States,Cleveland,Ohio,East,TEC-PH-10004093,Technology,Panasonic Kx-TS550,44.1504,22-1-2016,421.2684
Phones,443.96,CA-2016-140935,12/11/2016,First Class,AB-10015,Aaron Bergman,Consumer,United States,Oklahoma City,Oklahoma,Central,TEC-PH-10000562,Technology,Samsung Convoy 3,0,11-10-2016,506.1144
Phones,444.768,CA-2015-145835,5/18/2015,Second Class,BF-11170,Ben Ferrer,Home Office,United States,Chicago,Illinois,Central,TEC-PH-10004447,Technology,Toshiba IPT2010-SD IP Telephone,44.4768,13-5-2015,461.4468
Phones,444.768,CA-2016-154081,5/29/2016,Standard Class,JE-15610,Jim Epp,Corporate,United States,Los Angeles,California,West,TEC-PH-10001918,Technology,Nortel Business Series Terminal T7208 Digital phone,44.4768,22-5-2016,467.0064
Phones,444.768,CA-2017-119746,11/27/2017,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,Chicago,Illinois,Central,TEC-PH-10004447,Technology,Toshiba IPT2010-SD IP Telephone,44.4768,23-11-2017,461.4468
Phones,444.768,CA-2017-148404,11/10/2017,Standard Class,Dp-13240,Dean percer,Home Office,United States,Charlotte,North Carolina,South,TEC-PH-10004447,Technology,Toshiba IPT2010-SD IP Telephone,44.4768,10-7-2017,461.4468
Phones,4463.928,US-2015-163279,3/26/2015,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,San Diego,California,West,TEC-PH-10001795,Technology,ClearOne CHATAttach 160 - speaker phone,297.5952,22-3-2015,4649.925
Phones,449.75,CA-2016-137939,7/23/2016,Second Class,PJ-19015,Pauline Johnson,Consumer,United States,Long Beach,New York,East,TEC-PH-10003589,Technology,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,0,20-7-2016,492.926
Phones,449.75,CA-2017-141103,6/8/2017,Standard Class,JF-15355,Jay Fein,Consumer,United States,Baltimore,Maryland,East,TEC-PH-10003589,Technology,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,0,30-7-2017,492.926
Phones,449.91,CA-2016-114489,9/12/2016,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,Central,TEC-PH-10001448,Technology,Anker Astro 15000mAh USB Portable Charger,0,12-5-2016,455.9088
Phones,449.91,CA-2016-159142,5/4/2016,First Class,ME-17320,Maria Etezadi,Home Office,United States,Springfield,Virginia,South,TEC-PH-10001448,Technology,Anker Astro 15000mAh USB Portable Charger,0,4-4-2016,455.9088
Phones,45.894,CA-2015-120341,9/29/2015,Second Class,SF-20200,Sarah Foster,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-PH-10003357,Technology,Grandstream GXP2100 Mainstream Business Phone,18.3576,26-9-2015,36.7152
Phones,45.99,CA-2015-135020,2/6/2015,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Rochester,New York,East,TEC-PH-10004093,Technology,Panasonic Kx-TS550,0,28-5-2015,59.3271
Phones,4550.112,CA-2014-138940,4/16/2014,Second Class,GM-14455,Gary Mitchum,Home Office,United States,Austin,Texas,Central,TEC-PH-10001835,Technology,Jawbone JAMBOX Wireless Bluetooth Speaker,151.6704,4-11-2014,4815.5352
Phones,4582.4,CA-2017-130841,1/8/2017,Standard Class,MH-17620,Matt Hagelstein,Corporate,United States,San Francisco,California,West,TEC-PH-10001817,Technology,Wilson Electronics DB Pro Signal Booster,229.12,28-7-2017,4682.64
Phones,459.8,US-2016-126452,8/28/2016,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,West,TEC-PH-10003555,Technology,Motorola HK250 Universal Bluetooth Headset,18.392,21-8-2016,439.109
